name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count,price-transform
Rental ,Brooklyn,Private room,30,5,158,0.19,3,87,2,No License,4.0,1.0,1,1.0,401,2,2.6170600014230736
Rental ,Manhattan,Entire home/apt,30,2,147,0.27,1,90,2,No License,4.39,1.0,1,1.0,52,1,3.0913575290937376
Rental ,Manhattan,Entire home/apt,3,16,125,0.86,9,29,10,Exempt,4.81,1.0,1,1.0,1063,9,3.0679137375811734
Rental ,Brooklyn,Private room,30,53,89,2.25,5,90,21,No License,4.7,1.0,1,2.0,1586,5,2.7801576351167334
Rental ,Manhattan,Entire home/apt,30,2,67,0.3,91,365,2,No License,4.39,3.0,3,2.0,207,35,3.161697908114744
Rental ,Brooklyn,Entire home/apt,30,81,32,4.76,1,258,53,No License,4.54,1.0,3,1.0,969,1,2.8362922958534744
Rental ,Brooklyn,Entire home/apt,30,37,35,1.14,3,269,16,No License,4.86,1.0,1,1.0,969,3,3.1175636345653452
Rental ,Brooklyn,Private room,30,3,342,0.14,12,303,1,No License,4.33,1.0,1,2.0,1586,11,2.562528610567885
Condo i,Brooklyn,Entire home/apt,5,183,5,3.35,1,320,43,Exempt,4.81,2.0,2,1.0,969,1,3.233379528779728
Rental ,Brooklyn,Entire home/apt,1,152,19,1.1,30,0,10,Exempt,4.85,1.0,2,1.0,301,21,3.1523941970424714
Rental ,Manhattan,Entire home/apt,30,6,219,0.21,44,365,1,No License,5.0,0.0,1,1.0,786,37,2.880007809468463
Rental ,Brooklyn,Private room,30,29,41,0.74,2,361,5,No License,4.79,1.0,1,1.0,173,2,2.572227276182801
Townhou,Brooklyn,Entire home/apt,30,21,222,0.79,3,0,3,No License,4.95,1.0,2,1.0,1586,3,3.1175636345653452
Rental ,Manhattan,Entire home/apt,30,33,127,0.37,1,364,4,No License,4.88,1.0,2,1.0,1063,1,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,24,59,1.77,1,0,20,No License,4.56,1.0,1,1.0,366,1,3.027205857775385
Rental ,Manhattan,Entire home/apt,30,143,30,2.44,3,0,26,No License,4.6,2.0,1,1.0,1063,3,3.2343439149127935
Home in,Brooklyn,Private room,30,192,74,2.17,3,365,9,No License,4.67,1.0,1,1.0,270,3,2.8094956587003583
Service,Manhattan,Entire home/apt,30,1,492,0.06,256,0,0,No License,4.39,1.0,1,1.0,328,146,2.9766298911999467
Rental ,Brooklyn,Entire home/apt,1,88,28,4.41,5,0,51,Exempt,4.72,0.0,1,1.0,1586,5,2.973974178099778
Townhou,Brooklyn,Entire home/apt,30,2,366,0.12,1,363,0,No License,4.39,2.0,2,2.0,664,1,3.1191154596054207
Home in,Queens,Entire home/apt,30,71,12,2.89,1,261,38,No License,4.93,2.0,2,1.0,324,1,2.852932830169813
Home in,Queens,Entire home/apt,1,84,6,6.01,1,0,71,OSE,4.92,3.0,3,2.0,111,1,3.0621915810178018
Home in,Brooklyn,Private room,30,134,62,1.51,3,0,2,No License,4.33,1.0,1,1.0,270,3,2.8094956587003583
Guestho,Queens,Entire home/apt,30,132,54,4.16,2,0,58,No License,4.74,3.0,5,1.0,66,2,3.19798253585724
Rental ,Queens,Entire home/apt,30,183,70,4.63,2,0,46,No License,4.81,2.0,3,1.0,50,2,3.0182660034465427
Rental ,Brooklyn,Entire home/apt,30,58,40,1.23,1,0,24,No License,4.9,3.0,3,1.0,969,1,3.027205857775385
Loft in,Queens,Private room,30,31,111,2.0,1,365,23,OSE,4.97,1.0,1,1.0,26,1,3.015984223658283
Rental ,Manhattan,Private room,30,79,45,1.37,2,0,22,No License,4.91,1.0,1,1.0,302,2,2.724259801377724
Home in,Queens,Private room,30,42,39,1.33,2,0,28,No License,4.93,1.0,1,1.0,145,2,2.3895999477042382
Loft in,Brooklyn,Entire home/apt,30,86,77,1.57,2,0,15,No License,4.59,2.0,2,1.0,160,2,3.141314479047495
Rental ,Brooklyn,Private room,30,13,188,1.43,1,179,13,No License,5.0,1.0,1,1.0,166,1,2.887312033330232
Home in,Brooklyn,Private room,30,83,66,1.35,4,0,18,No License,4.75,1.0,1,1.0,1586,4,3.027205857775385
Home in,Queens,Entire home/apt,30,234,47,3.24,7,0,34,No License,4.95,1.0,2,1.0,324,7,3.0462975359547335
Rental ,Brooklyn,Entire home/apt,30,1,367,0.08,1,178,0,No License,4.39,1.0,1,1.0,91,1,3.2078803656897183
Home in,Queens,Private room,30,196,62,4.08,3,365,58,No License,4.8,1.0,1,1.0,241,3,2.6922125944076853
Guest s,Staten Island,Entire home/apt,2,47,33,1.94,3,4,12,OSE,4.74,1.0,1,1.0,11,1,3.1175636345653452
Home in,Queens,Private room,30,14,67,1.57,3,364,14,No License,4.79,1.0,1,1.0,241,3,2.6567249660442998
Home in,Queens,Private room,30,5,91,0.08,2,360,2,No License,4.8,2.0,2,1.0,19,2,2.685410972215916
Home in,Queens,Private room,30,17,150,1.0,1,364,6,No License,4.18,1.0,1,1.0,50,1,2.572227276182801
Home in,Queens,Private room,30,221,17,3.52,3,178,28,No License,4.56,1.0,2,1.0,66,3,2.4980604451843584
Home in,Bronx,Private room,1,115,40,1.54,7,214,27,OSE,4.96,1.0,2,1.5,28,7,2.572227276182801
Home in,Queens,Private room,1,6,0,4.29,1,268,6,OSE,5.0,1.0,1,1.0,241,1,2.9792605776210648
Home in,Queens,Private room,30,1,96,0.31,1,88,1,No License,4.39,1.0,1,1.0,85,1,2.5908577744058223
Guest s,Queens,Entire home/apt,30,72,118,3.8,1,364,40,No License,4.78,1.0,3,1.0,111,1,2.7801576351167334
Townhou,Queens,Private room,30,7,74,1.43,1,269,7,No License,4.43,2.0,2,1.0,67,1,3.2184142406007306
Home in,Bronx,Private room,30,13,26,2.42,6,90,13,No License,4.62,1.0,1,1.0,22,6,2.774989302169623
Rental ,Bronx,Private room,30,29,126,1.92,3,365,19,No License,4.86,1.0,1,1.0,24,3,2.8186899895107715
Home in,Queens,Entire home/apt,30,29,2,4.2,2,365,29,No License,4.66,1.0,3,1.0,46,2,2.8094956587003583
Rental ,Bronx,Private room,30,2,367,0.16,4,339,0,No License,4.39,1.0,1,1.0,66,2,2.6922125944076853
Rental ,Queens,Entire home/apt,30,10,139,0.75,2,90,8,No License,4.9,1.0,1,1.0,85,2,2.8687030856226254
Rental ,Queens,Entire home/apt,30,49,138,1.62,1,64,10,No License,4.82,1.0,1,1.0,70,1,2.9213338855893958
Rental ,Bronx,Private room,30,10,60,0.1,1,282,1,No License,5.0,1.0,1,1.0,27,1,2.6567249660442998
Rental ,Bronx,Private room,30,84,17,1.61,2,180,6,No License,4.96,1.0,1,1.0,28,2,2.7534287921185427
Rental ,Bronx,Entire home/apt,30,2,131,0.37,1,308,2,No License,4.39,1.0,2,1.0,22,1,2.844726755639499
Rental ,Queens,Private room,30,126,96,3.83,1,179,48,No License,4.77,1.0,2,1.0,184,1,3.3757226671152805
Rental ,Manhattan,Private room,30,1,93,0.32,3,245,1,No License,4.39,1.0,1,1.0,1063,3,2.4609699101022455
Rental ,Manhattan,Private room,30,72,40,2.06,1,268,23,No License,4.93,1.0,1,1.5,1063,1,3.0771818022943487
Guest s,Staten Island,Entire home/apt,30,52,125,2.08,2,90,21,No License,4.38,2.0,2,1.0,5,2,2.6922125944076853
Rental ,Queens,Entire home/apt,30,1,5,1.0,1,365,1,No License,4.39,2.0,2,1.0,70,1,2.8725192070793772
Rental ,Staten Island,Entire home/apt,30,21,61,1.12,2,180,13,No License,4.38,2.0,4,1.0,35,2,2.844726755639499
Guestho,Brooklyn,Entire home/apt,30,100,149,3.31,1,365,20,No License,4.85,1.0,2,1.0,246,1,2.804793885493015
Rental ,Queens,Entire home/apt,30,12,561,0.23,6,365,0,No License,4.75,3.0,4,2.0,39,6,3.1112597103321877
Home in,Staten Island,Entire home/apt,30,17,40,2.16,3,365,17,No License,5.0,3.0,3,1.0,31,3,3.2089551158235468
Rental ,Brooklyn,Private room,30,4,564,0.08,6,296,0,No License,5.0,1.0,1,2.0,401,5,2.8762870823611406
Home in,Bronx,Private room,30,53,89,2.88,2,339,35,No License,4.81,1.0,1,1.0,15,2,2.5317360380969305
Rental ,Brooklyn,Private room,30,1,76,0.38,7,90,1,No License,4.39,1.0,1,1.0,84,4,2.5908577744058223
Home in,Queens,Entire home/apt,30,146,158,2.37,1,365,4,No License,4.75,3.0,3,1.5,58,1,3.255482183571822
Rental ,Brooklyn,Entire home/apt,30,1,97,0.3,2,124,1,No License,4.39,1.0,1,1.0,246,2,2.8836824505315013
Guest s,Bronx,Private room,30,7,53,0.5,4,150,6,No License,4.86,1.0,1,1.0,25,4,2.5208547922052063
Rental ,Queens,Entire home/apt,30,31,138,1.95,1,339,15,No License,4.74,3.0,5,1.0,39,1,2.9517727088869
Rental ,Manhattan,Entire home/apt,30,1,1008,0.03,1,0,0,No License,4.39,2.0,2,2.0,942,1,3.5380401853203587
Rental ,Brooklyn,Entire home/apt,30,86,60,1.55,1,178,10,No License,4.81,1.0,1,1.0,246,1,2.965852458546067
Guest s,Bronx,Private room,30,1,286,0.1,4,141,1,No License,4.39,1.0,2,1.0,25,4,2.5525569080552093
Home in,Brooklyn,Entire home/apt,30,10,116,0.36,1,286,6,No License,4.8,1.0,2,1.0,401,1,2.7534287921185427
Rental ,Manhattan,Entire home/apt,2,186,7,4.13,1,96,60,Exempt,4.56,1.0,1,1.0,413,1,2.8094956587003583
Rental ,Brooklyn,Private room,3,45,2,6.03,2,358,45,OSE,4.98,0.0,1,1.0,190,2,3.0042797123413307
Home in,Bronx,Private room,30,1,414,0.07,4,365,0,No License,4.39,1.0,1,1.0,66,4,2.9685859150641316
Rental ,Queens,Entire home/apt,30,2,180,0.11,1,74,1,No License,4.39,1.0,1,1.0,163,1,2.880007809468463
Condo i,Brooklyn,Entire home/apt,30,3,1465,0.06,1,88,0,No License,3.33,0.0,1,1.0,190,1,3.2324111278218375
Condo i,Brooklyn,Entire home/apt,30,4,369,0.28,1,0,0,No License,5.0,2.0,2,2.0,664,1,3.2013277132289604
Home in,Bronx,Private room,30,1,723,0.04,1,365,0,No License,4.39,1.0,1,1.0,55,1,2.6170600014230736
Home in,Bronx,Entire home/apt,30,8,124,0.6,1,148,7,No License,5.0,0.0,1,1.0,55,1,2.6922125944076853
Rental ,Brooklyn,Entire home/apt,90,2,1482,0.03,1,357,0,No License,4.39,1.0,1,1.0,84,1,2.6922125944076853
Boutiqu,Manhattan,Private room,1,377,238,8.55,2,147,7,Exempt,4.43,0.0,1,1.0,942,2,3.672833842935396
Rental ,Brooklyn,Entire home/apt,30,4,131,0.08,3,365,1,No License,5.0,4.0,4,2.0,664,3,3.2674549868423464
Rental ,Brooklyn,Entire home/apt,30,1,65,0.45,2,365,1,No License,4.39,1.0,1,1.0,270,2,2.9792605776210648
Home in,Queens,Entire home/apt,30,87,41,1.79,1,310,17,No License,4.77,2.0,3,1.0,72,1,2.9818666630176964
Rental ,Manhattan,Private room,30,2,1588,0.04,1,0,0,No License,4.39,1.0,4,1.0,1063,1,2.8836824505315013
Rental ,Manhattan,Private room,30,3,638,0.06,2,365,0,No License,5.0,1.0,1,2.0,1063,2,2.572227276182801
Home in,Queens,Private room,30,36,1170,0.43,2,365,0,No License,4.69,1.0,1,1.5,45,2,2.7534287921185427
Townhou,Brooklyn,Entire home/apt,30,18,126,0.54,3,25,6,No License,4.94,4.0,4,2.5,166,3,3.4208604679075765
Condo i,Queens,Private room,30,16,118,0.73,2,182,2,No License,4.5,1.0,1,1.0,50,2,2.7951712739484815
Rental ,Brooklyn,Private room,30,1,1464,0.02,1,0,0,No License,4.39,1.0,1,1.5,969,1,2.9517727088869
Rental ,Bronx,Entire home/apt,30,12,221,0.94,1,68,10,No License,4.42,2.0,2,1.0,55,1,2.9818666630176964
Condo i,Brooklyn,Entire home/apt,30,73,73,2.05,2,365,17,No License,4.68,1.0,2,1.0,74,2,2.965852458546067
Rental ,Brooklyn,Shared room,30,1,62,0.47,3,269,1,No License,4.39,1.0,1,1.0,246,3,2.419777217756961
Guestho,Manhattan,Private room,30,1,873,0.03,1,0,0,No License,4.39,1.0,1,1.0,302,1,2.572227276182801
Rental ,Queens,Private room,30,13,118,1.15,1,269,13,No License,4.85,1.0,1,1.0,131,1,2.6170600014230736
Rental ,Queens,Private room,30,14,71,1.02,1,352,12,No License,4.64,1.0,1,1.0,131,1,2.8231862587850465
Rental ,Manhattan,Entire home/apt,31,1,26,1.0,8,260,1,No License,4.39,2.0,2,1.0,1063,1,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,39,26,3.03,18,239,33,No License,4.56,1.0,1,1.0,375,18,2.9048178166875385
Rental ,Brooklyn,Private room,30,3,839,0.09,1,310,0,No License,4.67,1.0,1,1.0,301,1,2.827617620540271
Rental ,Bronx,Entire home/apt,30,2,117,0.48,1,269,2,No License,4.39,2.0,3,1.0,66,1,2.887312033330232
Rental ,Manhattan,Private room,30,37,67,2.48,5,363,24,No License,4.7,1.0,1,1.0,1063,5,2.6922125944076853
Rental ,Queens,Private room,2,107,4,3.21,2,350,35,OSE,4.81,1.0,2,1.0,361,2,2.8836824505315013
Rental ,Brooklyn,Private room,3,60,13,0.45,3,59,24,OSE,4.95,1.0,1,1.0,969,3,2.887312033330232
Condo i,Manhattan,Private room,30,19,127,1.33,10,334,13,No License,4.68,1.0,1,1.0,302,8,2.404985874312816
Condo i,Manhattan,Entire home/apt,30,1,674,0.04,1,34,0,No License,4.39,1.0,1,1.0,366,1,3.103153996494272
Place t,Bronx,Entire home/apt,30,56,103,0.97,1,180,43,No License,4.95,1.0,2,1.0,17,1,3.151035997057035
Rental ,Queens,Entire home/apt,30,5,145,0.54,2,90,5,No License,5.0,1.0,2,1.0,361,2,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,7,228,0.35,6,269,2,No License,4.29,1.0,1,1.0,1063,6,2.8362922958534744
Home in,Brooklyn,Private room,30,15,104,1.29,4,365,15,No License,4.73,1.0,1,1.0,160,4,2.7801576351167334
Rental ,Manhattan,Entire home/apt,7,5,13,2.05,1,261,5,OSE,4.0,4.0,6,1.0,413,1,3.2465288792160387
Rental ,Manhattan,Entire home/apt,30,1,244,0.12,1,59,1,No License,4.39,1.0,1,1.0,942,1,2.8488576348688746
Hotel i,Manhattan,Private room,1,1,1923,0.02,10,313,0,Exempt,4.39,1.0,1,1.0,942,5,3.2304621590848663
Home in,Brooklyn,Private room,30,27,2280,0.18,4,365,0,No License,4.54,1.0,1,1.0,1586,3,3.058306597602826
Rental ,Manhattan,Entire home/apt,30,61,77,2.4,1,126,23,No License,4.8,2.0,2,1.0,786,1,3.0483371225710463
Rental ,Brooklyn,Entire home/apt,30,1,428,0.07,1,2,0,No License,4.39,1.0,1,1.0,969,1,3.1191154596054207
Place t,Brooklyn,Entire home/apt,30,2,424,0.12,2,365,0,No License,4.39,1.0,1,0.0,17,2,3.348795444241074
Rental ,Queens,Private room,30,24,466,0.27,1,362,0,No License,4.83,1.0,1,1.0,170,1,2.965852458546067
Rental ,Manhattan,Entire home/apt,30,3,150,0.16,1,365,2,No License,5.0,1.0,1,1.0,366,1,3.0861319469347137
Rental ,Manhattan,Entire home/apt,1,16,177,0.67,7,207,6,Exempt,4.5,0.0,3,1.0,942,7,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,196,31,3.76,1,304,36,No License,4.78,2.0,2,1.5,140,1,3.2911534971577687
Condo i,Manhattan,Entire home/apt,30,2,368,0.06,1,83,0,No License,4.39,1.0,2,1.0,328,1,3.1112597103321877
Loft in,Manhattan,Entire home/apt,30,2,527,0.03,1,179,0,No License,4.39,2.0,3,1.0,71,1,3.0861319469347137
Rental ,Manhattan,Entire home/apt,30,11,492,0.11,1,342,0,No License,4.73,1.0,4,1.0,8,1,3.239106667783521
Rental ,Manhattan,Entire home/apt,7,2,58,0.08,1,138,1,Exempt,4.39,1.0,2,1.0,942,1,3.2184142406007306
Rental ,Manhattan,Entire home/apt,30,2,2194,0.03,2,362,0,No License,4.39,2.0,2,1.0,158,2,3.189990329549486
Hotel i,Manhattan,Private room,1,1,475,0.06,8,283,0,Exempt,4.39,1.0,1,1.0,39,7,2.994542261441811
Rental ,Manhattan,Private room,30,7,368,0.34,21,180,0,No License,4.29,4.0,1,2.0,629,7,2.9792605776210648
Rental ,Manhattan,Entire home/apt,30,10,146,0.11,5,364,1,No License,4.2,1.0,2,1.0,138,5,2.9213338855893958
Rental ,Queens,Entire home/apt,30,2,368,0.12,2,0,0,No License,4.39,1.0,1,1.0,72,2,3.1191154596054207
Rental ,Manhattan,Entire home/apt,30,5,188,0.11,1,268,1,No License,5.0,1.0,1,1.0,413,1,3.242847595018876
Service,Manhattan,Entire home/apt,30,5,60,0.41,256,331,5,No License,3.4,0.0,1,1.0,191,146,2.9488706992255116
Boutiqu,Manhattan,Private room,1,32,33,0.66,8,355,11,Exempt,4.44,1.0,1,1.0,942,5,3.162998755074045
Boutiqu,Manhattan,Private room,30,10,35,0.19,24,339,6,No License,4.6,1.0,1,4.0,138,24,2.8094956587003583
Rental ,Manhattan,Private room,30,315,68,4.18,2,27,40,No License,4.36,1.0,1,1.0,191,2,2.6922125944076853
Boutiqu,Manhattan,Private room,30,14,61,0.22,24,355,2,No License,4.29,1.0,1,4.0,138,24,2.827617620540271
Rental ,Manhattan,Entire home/apt,30,17,216,0.11,3,365,4,No License,4.94,2.0,2,1.0,73,3,3.1175636345653452
Rental ,Manhattan,Private room,30,1,234,0.13,13,149,1,No License,4.39,1.0,1,1.0,867,2,2.6922125944076853
Townhou,Manhattan,Entire home/apt,4,3,20,0.95,1,287,3,OSE,4.67,3.0,5,2.5,191,1,3.5169046195071125
Hotel i,Manhattan,Private room,1,4,212,0.11,6,364,2,Exempt,4.75,1.0,1,1.0,942,5,3.202432429132891
Rental ,Manhattan,Entire home/apt,45,3,1440,0.06,19,365,0,No License,5.0,2.0,2,2.0,867,9,3.219442212255124
Rental ,Manhattan,Entire home/apt,30,9,26,0.3,44,365,5,No License,5.0,2.0,2,1.0,867,37,3.0771818022943487
Rental ,Manhattan,Entire home/apt,30,1,437,0.07,1,365,0,No License,4.39,1.0,2,1.0,413,1,3.4208604679075765
Rental ,Manhattan,Entire home/apt,30,10,219,0.12,12,193,1,No License,4.4,2.0,4,1.0,942,12,2.973974178099778
Rental ,Manhattan,Entire home/apt,30,4,21,0.17,44,243,2,No License,5.0,0.0,1,1.0,867,37,2.9048178166875385
Rental ,Manhattan,Entire home/apt,1,4,26,2.35,1,174,4,Exempt,5.0,1.0,2,1.0,207,1,3.162998755074045
Rental ,Manhattan,Entire home/apt,3,4,3,0.56,2,36,4,Exempt,5.0,2.0,2,2.0,867,2,3.4100599341105036
Rental ,Brooklyn,Private room,30,2,1829,0.02,1,0,0,No License,4.39,1.0,1,1.0,1586,1,2.6170600014230736
Rental ,Brooklyn,Entire home/apt,30,38,2350,0.43,1,0,0,No License,4.74,1.0,1,1.0,19,1,2.827617620540271
Rental ,Manhattan,Entire home/apt,30,1,367,0.08,1,25,0,No License,4.39,1.0,2,1.0,786,1,2.9213338855893958
Rental ,Bronx,Private room,30,1,2195,0.01,2,0,0,No License,4.39,1.0,1,1.0,55,2,3.1191154596054207
Rental ,Brooklyn,Entire home/apt,30,1,413,0.07,2,0,0,No License,4.39,2.0,2,1.0,166,1,3.1370290327843335
Home in,Bronx,Private room,30,8,116,1.08,3,365,8,No License,4.38,1.0,1,1.0,14,3,2.9517727088869
Hotel i,Manhattan,Private room,30,2,220,0.1,25,365,1,No License,4.39,1.0,1,1.0,942,25,2.8836824505315013
Hotel i,Manhattan,Private room,30,145,31,5.09,2,114,37,No License,4.74,1.0,1,3.0,366,2,3.1550884140921847
Rental ,Manhattan,Entire home/apt,30,1,1010,0.03,44,364,0,No License,4.39,1.0,2,1.0,867,37,2.9517727088869
Rental ,Manhattan,Entire home/apt,2,62,6,5.6,2,339,62,Exempt,4.89,3.0,3,1.0,867,2,3.33637285870333
Hotel i,Manhattan,Private room,1,1,25,1.0,7,50,1,Exempt,4.39,1.0,1,1.0,942,2,3.11285040359274
Hotel i,Manhattan,Private room,1,1,478,0.06,1,365,0,Exempt,4.39,1.0,1,1.5,942,1,3.5021868048058895
Hotel i,Manhattan,Private room,30,4,810,0.13,25,363,0,No License,3.75,1.0,1,1.0,942,25,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,9,191,0.55,1,0,6,No License,4.89,1.0,1,1.0,786,1,3.1550884140921847
Guest s,Queens,Entire home/apt,30,40,1284,0.64,1,0,0,No License,4.68,1.0,3,1.0,19,1,2.730308303384394
Rental ,Manhattan,Entire home/apt,30,5,1181,0.09,1,0,0,No License,4.8,1.0,2,1.0,302,1,3.0861319469347137
Rental ,Brooklyn,Entire home/apt,30,3,881,0.07,2,0,0,No License,4.67,1.0,1,1.0,246,2,2.804793885493015
Home in,Brooklyn,Private room,30,5,1464,0.08,3,0,0,No License,4.6,1.0,1,1.0,401,3,3.1355840632228107
Hotel i,Manhattan,Private room,1,1,1134,0.03,6,360,0,Exempt,4.39,1.0,2,1.0,942,5,3.414283401781229
Rental ,Queens,Private room,30,2,1124,0.05,1,0,0,No License,4.39,1.0,1,1.0,241,1,2.60854424575946
Rental ,Manhattan,Shared room,30,2,1418,0.04,8,0,0,No License,4.39,1.0,4,2.5,867,6,2.827617620540271
Rental ,Manhattan,Shared room,30,6,1407,0.12,8,0,0,No License,4.67,1.0,4,2.0,867,6,2.827617620540271
Rental ,Bronx,Entire home/apt,30,1,1419,0.02,1,0,0,No License,4.39,1.0,1,1.5,6,1,3.027205857775385
Boutiqu,Manhattan,Private room,1,1,817,0.04,14,186,0,Exempt,4.39,1.0,2,1.0,67,10,3.186481982394027
Rental ,Manhattan,Entire home/apt,31,15,16,1.03,1,0,7,Exempt,4.73,3.0,3,1.0,366,1,3.415117498676493
Hotel i,Manhattan,Private room,1,40,560,1.14,9,0,0,Exempt,4.7,0.0,2,1.0,366,9,3.53782338764674
Home in,Brooklyn,Entire home/apt,30,2,77,0.45,12,269,2,No License,4.39,1.0,4,1.0,401,7,3.0483371225710463
Rental ,Manhattan,Entire home/apt,30,4,130,0.16,3,0,3,No License,5.0,1.0,3,1.0,191,1,3.1853010902004706
Rental ,Manhattan,Private room,30,1,3717,0.01,1,364,0,No License,4.39,2.0,2,1.0,302,1,2.827617620540271
Rental ,Manhattan,Entire home/apt,1,24,355,0.9,44,0,1,Exempt,4.33,1.0,1,1.0,942,43,3.1080482245464873
Rental ,Brooklyn,Private room,90,10,369,0.35,9,0,0,No License,4.9,1.0,1,1.0,1586,7,2.804793885493015
Rental ,Brooklyn,Private room,30,1,844,0.04,1,0,0,No License,4.39,1.0,1,1.0,1586,1,2.774989302169623
Rental ,Brooklyn,Entire home/apt,30,9,66,0.37,1,0,2,No License,5.0,2.0,2,1.0,1586,1,2.887312033330232
Rental ,Manhattan,Private room,30,88,48,0.94,3,77,8,No License,4.88,1.0,1,1.0,375,3,2.581666204139048
Rental ,Manhattan,Private room,30,5,2667,0.05,1,0,0,No License,4.4,1.0,2,1.0,786,1,2.8836824505315013
Rental ,Queens,Private room,30,3,453,0.18,5,48,0,No License,5.0,1.0,2,1.0,66,5,2.572227276182801
Rental ,Bronx,Private room,30,1,381,0.08,6,89,0,No License,4.39,1.0,1,1.0,14,6,2.572227276182801
Rental ,Queens,Shared room,31,46,137,1.3,1,87,8,No License,4.93,1.0,1,1.0,26,1,2.54229785857242
Home in,Queens,Private room,30,65,108,1.79,1,364,44,No License,4.98,1.0,1,1.0,85,1,2.804793885493015
Home in,Queens,Private room,30,2,138,0.38,3,364,2,No License,4.39,1.0,2,1.0,27,3,2.908196882308139
Home in,Brooklyn,Private room,30,60,615,0.77,6,107,0,No License,4.95,1.0,1,1.0,135,6,2.5908577744058223
Home in,Queens,Entire home/apt,30,9,558,0.39,2,339,0,No License,4.22,3.0,3,1.5,58,1,3.1853010902004706
Home in,Bronx,Private room,30,29,131,1.58,3,365,9,No License,4.55,1.0,1,1.0,25,3,2.9517727088869
Rental ,Brooklyn,Private room,30,1,645,0.05,589,0,0,No License,4.39,1.0,1,1.0,54,54,2.447734313727862
Home in,Queens,Private room,30,2,127,0.16,1,63,1,No License,4.39,1.0,1,1.0,49,1,2.664130054594828
Rental ,Queens,Entire home/apt,30,19,81,2.48,9,89,19,No License,4.89,1.0,2,1.0,324,7,3.0753542716827496
Rental ,Brooklyn,Entire home/apt,3,2,24,2.0,4,90,2,Exempt,4.39,2.0,2,1.0,246,3,3.1160022555241857
Rental ,Queens,Private room,30,190,98,6.53,2,365,72,No License,4.92,1.0,1,1.0,26,2,2.724259801377724
Rental ,Bronx,Private room,30,134,173,1.22,2,364,6,No License,4.69,1.0,2,1.0,55,2,2.633483784427602
Home in,Queens,Private room,30,118,115,1.93,8,337,32,No License,4.56,1.0,1,1.0,324,8,2.724259801377724
Rental ,Staten Island,Entire home/apt,30,5,123,0.67,1,180,5,No License,5.0,3.0,5,1.0,35,1,3.3179403418966893
Rental ,Manhattan,Private room,30,25,81,2.23,1,270,25,No License,4.88,1.0,1,1.0,1063,1,2.8094956587003583
Rental ,Bronx,Entire home/apt,30,3,491,0.15,1,87,0,No License,5.0,1.0,1,1.0,2,1,3.103153996494272
Townhou,Bronx,Private room,2,10,19,0.84,4,365,10,OSE,5.0,1.0,2,1.5,17,4,2.8836824505315013
Rental ,Manhattan,Private room,30,29,96,0.21,2,365,1,No License,4.26,1.0,1,1.0,1063,2,2.7801576351167334
Rental ,Manhattan,Private room,30,20,240,0.9,1,26,4,No License,4.6,1.0,1,1.0,413,1,2.880007809468463
Guest s,Brooklyn,Entire home/apt,30,101,158,1.63,1,58,5,No License,4.97,2.0,3,1.0,166,1,3.1853010902004706
Rental ,Brooklyn,Entire home/apt,30,2,17,0.46,1,26,2,No License,4.39,1.0,1,1.0,160,1,3.024998424059092
Rental ,Brooklyn,Entire home/apt,30,90,75,1.55,1,129,26,No License,5.0,1.0,3,1.0,178,1,3.1112597103321877
Rental ,Brooklyn,Private room,30,47,15,4.72,3,116,47,No License,4.89,1.0,1,1.0,969,3,2.6567249660442998
Rental ,Brooklyn,Entire home/apt,145,1,1465,0.02,2,310,0,No License,4.39,2.0,1,1.0,210,1,2.827617620540271
Rental ,Brooklyn,Private room,30,77,89,0.79,1,88,6,No License,4.81,1.0,1,1.5,83,1,2.887312033330232
Rental ,Manhattan,Entire home/apt,30,164,36,1.9,3,205,8,No License,4.78,1.0,1,1.0,302,3,2.9245271437558475
Rental ,Brooklyn,Entire home/apt,30,10,172,0.59,2,363,3,No License,4.8,0.0,1,1.0,166,2,3.281972562589499
Rental ,Bronx,Entire home/apt,30,1,66,0.44,1,363,1,No License,4.39,1.0,3,1.0,28,1,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,8,149,0.46,1,221,6,No License,4.88,1.0,2,1.0,302,1,3.0483371225710463
Rental ,Queens,Private room,30,4,230,0.3,4,90,2,No License,5.0,1.0,1,1.0,184,3,2.7362458937207497
Rental ,Brooklyn,Private room,30,4,177,0.16,1,88,1,No License,5.0,1.0,1,1.0,1586,1,2.804793885493015
Rental ,Bronx,Entire home/apt,30,23,100,1.74,3,337,18,No License,4.61,3.0,4,1.0,27,3,3.103153996494272
Rental ,Bronx,Entire home/apt,30,22,5,0.22,1,365,5,No License,4.68,1.0,1,1.0,27,1,2.7534287921185427
Home in,Bronx,Private room,30,1,164,0.18,1,364,1,No License,4.39,1.0,1,1.0,17,1,2.989541415301199
